sent_time,raw_chat_message,processed_chat_message,cluster_num,x,y
05:20:06.515000,lets gooooooo tex,lets g\1\1 tex,0,0.338424,-0.34777302
05:20:06.706000,OMEGALUL,OMEGALUL,2,-0.6122395,1.4766288
05:20:06.711000,??????????,?,3,-0.75309277,-0.23351966
05:20:07.194000,Hog Rider,hog rider,8,-0.20569554,0.32551554
05:20:07.442000,wow,wow,2,-0.8374788,1.1131481
05:20:07.739000,throw?,throw ?,8,0.6693617,0.87886876
05:20:07.901000,????,?,3,-0.75309277,-0.23351966
05:20:07.942000,BLL > ALL TEAM,bll > team,0,0.6340425,-0.4817318
05:20:08.038000,NA valorant more like  ranked wtf,na like ranked wtf,8,1.6923401,-0.03642026
05:20:08.062000,ZZZZZZZZZZ,\1\1,3,-0.9910624,-0.9480791
05:20:08.209000,zombs over excited,zombs excited,8,0.4912616,0.62550884
05:20:08.375000,LESGOOOOOOO,lesg\1\1,6,-1.054745,-0.6622421
05:20:08.431000,ZOMBS SO BAD,zombs bad,8,0.48761648,1.0566689
05:20:08.448000,ZOMBS?,zombs ?,0,0.04182448,-0.6421808
05:20:08.454000,m,m,9,-0.7217764,2.499293
05:20:08.500000,??????????????????WHAT THE F ZOMBS,? f zombs,0,0.46958327,-0.38861263
05:20:08.527000,NOICE,noice,4,-0.81647825,0.5667561
05:20:08.585000,ACEU,aceu,7,-0.97178644,-0.44421485
05:20:08.606000,ns,ns,6,-1.0089232,-0.2909914
05:20:08.797000,zombs?????????????????????????????????????????,zombs ?,0,0.04182448,-0.6421808
05:20:08.884000,This is sloppy,sloppy,4,-0.6187388,1.1117141
05:20:08.944000,zombs braindead,zombs braindead,8,-0.08165768,0.17086099
05:20:09.019000,zombs whyyyyy,zombs wh\1\1,8,-0.24712883,-0.13406445
05:20:09.036000,BWAHAHAHAHAHAHAHA LUL 💦,bwahahahahahahaha LUL 💦,0,0.24188231,-0.91348153
05:20:09.151000,zombs???,zombs ?,0,0.04182448,-0.6421808
05:20:09.312000,pog,pog,2,-0.91009533,0.53540695
05:20:09.328000,ZOMBSSSSSS,zomb\1\1,7,-0.9556648,-0.4959125
05:20:09.394000,whhhhhhhhhhhhhhaaaaaaaaaaaattttttttt!!,w\1\1\1\1\1\1 !,0,-0.15231775,-0.8805576
05:20:09.447000,zombs?,zombs ?,0,0.04182448,-0.6421808
05:20:09.525000,?,?,3,-0.75309277,-0.23351966
05:20:09.641000,?????????????zombs,? zombs,0,0.04182448,-0.6421808
05:20:09.659000,zombs wtf,zombs wtf,0,-0.19098714,-0.3993656
05:20:09.666000,??????????,?,3,-0.75309277,-0.23351966
05:20:09.675000,zombs?????,zombs ?,0,0.04182448,-0.6421808
05:20:09.773000,zombs threw wtfffff,zombs threw wt\1\1,8,0.61516327,0.39218953
05:20:09.858000,?????,?,3,-0.75309277,-0.23351966
05:20:09.944000,he's just better,he's better,8,1.0236783,2.613361
05:20:10.154000,Bruh,bruh,2,-0.8090976,1.5045499
05:20:10.485000,zombs threw so hard wtf,zombs threw hard wtf,8,1.3502346,0.93709457
05:20:10.573000,zombs throwing,zombs throwing,8,0.3780402,0.76846373
05:20:11.029000,?#?,? #,0,0.5203488,-1.1191207
05:20:11.109000,zombsssss?????????,zomb\1\1 ?,0,-0.22684428,-0.906635
05:20:11.166000,BRO ...,bro \1\1,0,-0.25736153,-0.3584774
05:20:11.175000,why push zombs?,push zombs ?,0,0.65605617,-0.2701523
05:20:11.351000,he thought it was over kekw,thought,1,-0.42385972,3.6144302
05:20:11.467000,zombs retrd,zombs retrd,8,-0.31145483,-0.4692724
05:20:11.570000,????????????,?,3,-0.75309277,-0.23351966
05:20:11.701000,WHY ZOMB,zomb,4,-0.98592806,-0.0006418091
05:20:11.739000,NotLikeThis NotLikeThis,NotLikeThis,3,-0.9414982,-0.34864593
05:20:12.022000,zombs report,zombs report,8,0.056270547,-0.408288
05:20:12.104000,NA just😂😂😂,na 😂,0,0.082568124,-1.5318604
05:20:12.148000,ZOMBS????????,zombs ?,0,0.04182448,-0.6421808
05:20:12.218000,wtf was he bouncing around for?,wtf bouncing ?,0,0.39710176,0.07705988
05:20:12.279000,WOW,wow,2,-0.8374788,1.1131481
05:20:12.481000,zombs is throwing,zombs throwing,8,0.3780402,0.76846373
05:20:12.584000,???????????zombs,? zombs,0,0.04182448,-0.6421808
05:20:13.144000,sen????,sen ?,0,-0.11083346,-1.325343
05:20:13.167000,????,?,3,-0.75309277,-0.23351966
05:20:13.201000,did zombs monitor turn off,zombs monitor turn,8,1.1920307,0.3697375
05:20:13.265000,WTF IS ZOMBS DOING,wtf zombs,0,-0.19098714,-0.3993656
05:20:13.646000,sens trolling,sens trolling,8,0.36667734,0.14379905
05:20:13.744000,zombs what,zombs,4,-0.7786195,0.10376889
05:20:14.258000,report zomb..,report zomb ..,8,0.2167456,-0.12476717
05:20:14.312000,what happened,happened,1,-0.60206026,2.9483964
05:20:14.596000,?????????????????,?,3,-0.75309277,-0.23351966
05:20:14.729000,what was that angle shaz,angle shaz,8,-0.025520286,0.33350366
05:20:14.788000,so bad,bad,4,-0.23052873,3.689699
05:20:14.919000,FeelsBadMan,FeelsBadMan,2,-0.72480726,0.7963078
05:20:15.042000,why zombs,zombs,4,-0.7786195,0.10376889
05:20:15.192000,sheesh,sheesh,4,-0.94550025,0.8874473
05:20:15.230000,they haven't qaui,haven't,1,-0.88420314,3.466051
05:20:15.475000,Zombs throw,zombs throw,8,0.6962553,0.7289767
05:20:15.592000,?????,?,3,-0.75309277,-0.23351966
05:20:15.617000,zombs KEKW,zombs,4,-0.7786195,0.10376889
05:20:16.007000,zomb trolliong,zomb,4,-0.98592806,-0.0006418091
05:20:16.062000,reported,reported,1,-0.7071164,1.4758366
05:20:16.472000,Ok,ok,4,-0.6563513,0.9084542
05:20:16.766000,zomb NotLikeThis,zomb NotLikeThis,0,-0.45649478,-0.6226163
05:20:17.090000,Tex so good,tex good,8,0.6806641,1.7915195
05:20:17.103000,zombs troll rep :),zombs troll rep :),0,0.47500753,-0.6185543
05:20:17.184000,wtf zombb,wtf zombb,0,-0.39702702,-0.38277695
05:20:17.266000,SHEEEEEEEEEEEEEEEEESH,sh\1\1sh,4,-0.9704108,0.016346008
05:20:17.318000,REPORT ZOMB TROLLING,report zomb trolling,8,0.2711819,0.046161346
05:20:17.344000,Wtf zombs???,wtf zombs ?,0,0.2102822,-0.70101625
05:20:17.819000,RIP Sen,RIP sen,0,-0.23739336,-1.0788736
05:20:18.146000,dude zombs literally get 1 kill and start jumping fr?!?!??!?!,dude zombs literally 1 kill start jumping fr ? !,8,2.160257,-0.5750249
05:20:18.315000,tex BEAST,tex beast,8,-0.17549485,0.45413354
05:20:18.626000,"""zombsnation"" KEKW","""",3,-0.74039334,0.604252
05:20:18.628000,LETS GOOOOO,lets g\1\1,0,0.1431126,-0.11311193
05:20:18.662000,Zombs bruh,zombs bruh,8,-0.13473803,0.12899934
05:20:18.771000,destroyed LUL,destroyed LUL,8,0.09331103,0.712107
05:20:18.899000,ANDROID B HOPPING LIKE WTF,android b hopping like wtf,8,1.8238112,0.54999346
05:20:18.935000,zombs,zombs,4,-0.7786195,0.10376889
05:20:19.391000,ZOMBS THREW,zombs threw,8,0.46473104,0.7463021
05:20:19.545000,zombz KEKW,zombz,7,-0.95081896,-0.37196872
05:20:19.612000,ZOMBS THROWWWW,zombs thro\1\1,8,-0.30137128,-0.4652224
05:20:19.659000,FBI,fbi,2,-0.8035338,-0.005311029
05:20:19.716000,ZOMBS??,zombs ?,0,0.04182448,-0.6421808
05:20:19.776000,REport ZOmBs,report zombs,8,0.056270547,-0.408288
05:20:19.992000,2 more,2,3,-1.0347443,-0.07047862
05:20:20.100000,zombs wtf,zombs wtf,0,-0.19098714,-0.3993656
05:20:20.393000,WHAT WAS THAT BRO,bro,2,-0.85275894,0.8903475
05:20:20.477000,:( :( :( :( :( :(,:(,3,-0.8540794,-0.21239027
05:20:20.797000,what is that angle,angle,2,-0.56238884,1.5081496
05:20:20.936000,zombs wtf,zombs wtf,0,-0.19098714,-0.3993656
05:20:21.102000,zombs,zombs,4,-0.7786195,0.10376889
05:20:21.225000,sen is trash kekw,sen trash,8,0.15105805,-0.106940515
05:20:21.312000,NICE THROW,nice throw,8,0.91069466,2.2958438
05:20:21.363000,ZOMBS INTING,zombs inting,8,-0.011775906,0.010901247
05:20:21.637000,zomb throw?,zomb throw ?,8,0.8512756,0.45694286
05:20:21.655000,So ez,ez,6,-0.8412289,0.19205692
05:20:21.663000,zombsss trooollllll,zomb\1\1 tr\1\1\1\1,0,-0.8324372,-0.51495445
05:20:21.890000,Lol zombs,lol zombs,8,0.02489696,0.40259242
05:20:21.943000,EZ THROW,EZ throw,8,0.5421926,1.040037
05:20:22.033000,zombs trolling ????,zombs trolling ?,0,0.54139364,-0.29449165
05:20:22.870000,BRUH,bruh,2,-0.8090976,1.5045499
05:20:22.989000,???????,?,3,-0.75309277,-0.23351966
05:20:23.110000,??????????,?,3,-0.75309277,-0.23351966
05:20:23.497000,zombs afk LUL,zombs afk LUL,0,0.3725822,-0.5626458
05:20:23.615000,BRUH MOMENT,bruh moment,8,0.14014237,0.9856644
05:20:24.130000,why did he run around with his knife out,run knife,8,0.44361547,1.6583022
05:20:24.463000,thats a gg,thats gg,8,0.32194945,1.1476486
05:20:24.562000,Zombs selling,zombs selling,8,0.37346464,0.35480633
05:20:24.662000,ZOMBS WHAT ARE TOUGH,zombs tough,8,0.10189191,0.5174891
05:20:24.700000,throws,throws,1,-0.40344045,1.8555771
05:20:24.960000,9-11,9-11,3,-1.0019517,-0.01623659
05:20:25.169000,Gg\,gg \,0,-0.3720173,-0.2588162
05:20:25.209000,NA valorant is like people trolling 24/7,na like people trolling 24/7,8,2.005931,0.35369372
05:20:25.313000,zomb?,zomb ?,0,-0.21215247,-0.6334357
05:20:25.346000,NA valorant,na,3,-0.9743142,-1.8816977
05:20:25.560000,NotLikeThis NotLikeThis NotLikeThis NotLikeThis,NotLikeThis,3,-0.9414982,-0.34864593
05:20:25.582000,?mmmmmmmm,? \1\1,0,-0.27894652,-1.0755975
05:20:25.640000,zombs trash,zombs trash,8,0.13764407,0.3740786
05:20:25.764000,SHEEEEEEEEESHHHH,sh\1\1s\1\1,7,-0.9672849,-0.37090456
05:20:25.795000,ltes go NRG Pog,ltes nrg Pog,0,0.18692264,-0.2622915
05:20:26.222000,Ooooo,\1\1,3,-0.9910624,-0.9480791
05:20:26.323000,IS THIS A GOLD LOBBYY??,gold lobbyy ?,0,0.40385854,-0.8792226
05:20:26.521000,zombs bro,zombs bro,0,-0.08256605,-0.13126229
05:20:26.648000,Zombs throwing,zombs throwing,8,0.3780402,0.76846373
05:20:27.405000,zomb throw mans,zomb throw mans,8,0.78431916,0.87582636
05:20:27.468000,Bruh zombs,bruh zombs,8,-0.13473803,0.12899934
05:20:27.538000,YESSS WE WANT GAME 3 LESGOOO,ye\1\1 want game 3 lesg\1\1,8,2.0195746,0.23636745
05:20:27.677000,I’m zombs lol hello,’ m zombs lol hello,8,2.2752852,0.80390537
05:20:28.224000,VAC,vac,6,-1.0238161,-0.47411814
05:20:28.360000,why he run?,run ?,8,0.4391466,0.6390541
05:20:28.396000,Zombs threw,zombs threw,8,0.46473104,0.7463021
05:20:28.633000,report zombs,report zombs,8,0.056270547,-0.408288
05:20:28.831000,zoom soo bad,zoom soo bad,8,0.9872039,1.0861671
05:20:28.833000,what happenesd? aceu dont play?,? aceu dont play,8,1.7946045,0.7545836
05:20:29.042000,zomb lokey throw,zomb lokey throw,8,0.5323212,0.69425815
05:20:29.048000,Daps almost THREW,daps threw,8,0.26083633,0.84446937
05:20:29.283000,ping diff,ping diff,8,0.07144738,0.33968887
05:20:29.320000,nice throu,nice throu,8,0.17835727,0.9177577
05:20:29.348000,zombs ???????????,zombs ?,0,0.04182448,-0.6421808
05:20:29.368000,What a drama?,drama ?,0,-0.04894738,-0.26657787
05:20:29.394000,SHEEEEEESH,sh\1\1sh,4,-0.9704108,0.016346008
05:20:29.683000,Zombs?????,zombs ?,0,0.04182448,-0.6421808
05:20:29.694000,zomb trolling,zomb trolling,8,-0.060232352,0.56832314
05:20:30.209000,sa,sa,3,-1.3640217,-1.7744436
05:20:30.565000,slZombs you are so bad,bad,4,-0.23052873,3.689699
05:20:30.622000,NotLikeThis NotLikeThis NotLikeThis,NotLikeThis,3,-0.9414982,-0.34864593
05:20:30.671000,zombs?,zombs ?,0,0.04182448,-0.6421808
05:20:30.802000,report zombs,report zombs,8,0.056270547,-0.408288
05:20:31.011000,sen is throwing for content,sen throwing content,8,1.0293274,0.087504074
05:20:31.081000,zombs threw that LMAOO,zombs threw lmaoo,8,0.63335973,0.6486525
05:20:31.243000,lol,lol,2,-0.6788212,1.8534174
05:20:31.330000,SEN IS TRASH,sen trash,8,0.15105805,-0.106940515
05:20:32.020000,zombs throwing,zombs throwing,8,0.3780402,0.76846373
05:20:32.394000,Zombs?,zombs ?,0,0.04182448,-0.6421808
05:20:32.450000,??????????????????????????????????????????,?,3,-0.75309277,-0.23351966
05:20:32.975000,Songs.,songs .,8,0.51515394,1.2261741
05:20:33.347000,REPORT ZOMBS FOR SABOTAGING TEAM,report zombs sabotaging team,8,0.879614,-0.4384329
05:20:34.247000,zombz just threw so hard,zombz threw hard,8,1.0741233,1.4191451
05:20:34.497000,LMAOOOOOO,lma\1\1,2,-0.89105666,0.96327895
05:20:35.212000,zombs trolling,zombs trolling,8,0.091044925,0.2610079
05:20:35.387000,BRAINDEAD ZOMBS,braindead zombs,8,-0.08165768,0.17086099
05:20:36.077000,Throwing,throwing,1,-0.3133492,2.2073069
05:20:36.312000,ZOMBS BRUH MOMENT,zombs bruh moment,8,0.50081253,0.0947786
05:20:36.796000,classic zombs for you,classic zombs,8,-0.06594704,0.22759128
05:20:37.046000,Zombs is trolling,zombs trolling,8,0.091044925,0.2610079
05:20:37.311000,zombs?,zombs ?,0,0.04182448,-0.6421808
05:20:37.426000,haahaha zombs,haahaha zombs,0,-0.30807215,-0.5948155
05:20:37.480000,Bad positioning,bad positioning,8,0.4867248,2.1965141
05:20:37.636000,IRON CHAT,iron chat,0,0.5220325,0.28978106
05:20:39.026000,zombs throwing,zombs throwing,8,0.3780402,0.76846373
05:20:39.056000,wtf,wtf,2,-0.83794624,0.3279265
05:20:39.545000,ZOMBS MATCHFIXING,zombs matchfixing,8,-0.3389701,-0.38498858
05:20:39.566000,what the hell Zombs did...,hell zombs URL,8,0.7210677,-0.46202433
05:20:39.918000,wtf was that,wtf,2,-0.83794624,0.3279265
05:20:40.235000,report zombs trolling,report zombs trolling,8,0.42644703,-0.280453
05:20:40.578000,he got cocky,got cocky,8,0.8958437,2.9875414
05:20:40.726000,wtf,wtf,2,-0.83794624,0.3279265
05:20:41.251000,Laser69 so bad,bad,4,-0.23052873,3.689699
05:20:42.448000,ZOMBS IS TERRIBLE WTF,zombs terrible wtf,8,0.3857171,-0.0006389179
05:20:43.040000,NA IQ,na iq,0,0.28835002,-1.5540007
05:20:43.258000,bruhhhhhh,bru\1\1,4,-0.93689543,0.16010553
05:20:43.320000,Did he think that was last? Or throw zombz??,think ? throw zombz,8,1.4172949,1.082941
05:20:43.426000,NA spike camping,na spike camping,0,0.6191279,-0.9102588
05:20:43.538000,What a replay,replay,1,-0.81903,0.74380547
05:20:44.530000,tex y u so good,tex y u good,8,1.8295152,-0.15290329
05:20:44.734000,reyna extinction is my dream,reyna extinction dream,8,0.24277444,-0.168479
05:20:45.237000,Zombs NotLikeThis,zombs NotLikeThis,0,-0.18119691,-0.6913687
05:20:45.390000,zombs = zombie = eat brains bro,zombs = zombie eat brains bro,8,1.606208,-0.031193363
05:20:45.972000,zombs trolling,zombs trolling,8,0.091044925,0.2610079
05:20:46.449000,gg 322 zombs,gg 322 zombs,0,-0.056261543,-0.7673716
05:20:46.526000,report zomb for throwing,report zomb throwing,8,0.6139681,0.42904112
05:20:47.014000,Biggest throw NA,biggest throw na,8,1.4279681,-0.29775015
05:20:48.008000,NA VALORANT LUL LUL LUL LUL,na LUL,0,0.03963669,-1.3349189
05:20:49.110000,ZOMBS INT,zombs int,8,-0.037540462,-0.26533955
05:20:49.447000,ZOMBS ACTUALLY PLAYING PUBS KEKW,zombs actually playing pubs,8,1.3974149,0.7879287
05:20:49.488000,Why did Zombs knife out? 🥺,zombs knife ?,0,0.47737852,-0.38366148
05:20:50.287000,tex matchfixer LUL,tex LUL,0,-0.27530602,-0.3031204
05:20:50.583000,GG,gg,6,-1.0666661,-0.12956852
05:20:50.657000,IRONN CHAT HARDSTUCK,ironn chat hardstuck,8,0.54345345,-0.4599773
05:20:51.241000,Zombs?,zombs ?,0,0.04182448,-0.6421808
05:20:51.294000,"that's all to play the third map, oc","that's play map , oc",8,1.8591641,0.8011796
05:20:51.395000,Zombs is so bad holeh,zombs bad holeh,8,0.65414333,0.647522
05:20:52.293000,Tex>>>>>>,tex >> >,0,0.17783925,-1.0950215
05:20:52.440000,Daps and zombs THROWING,daps zombs throwing,8,0.5579807,0.22505908
05:20:52.677000,Wtf zombs,wtf zombs,0,-0.19098714,-0.3993656
05:20:54.507000,when i want to watch pros troll i come to NA valorant,want watch pros troll come na,8,2.1590369,-0.0555901
05:20:54.860000,Dicey Sadge,dicey sadge,8,-0.6798054,-0.32541126
05:20:55.033000,zombs fixing for money,zombs fixing money,8,1.1012399,0.3339508
05:20:56.510000,he thought round was over kekw,thought round,1,0.52551097,2.4236557
05:20:57.056000,not qualified yet. this is lower bracket final to go to finals tomorrow,qualified . lower bracket final finals tomorrow,8,1.5917913,0.007424217
05:20:58.052000,WE DONT CARE ZOMBSNATION STILL STRONG,dont care strong,8,1.5179485,1.5485965
05:20:58.951000,zombie brain,zombie brain,8,0.21398704,0.76542515
05:21:01.666000,DID ANYONE CLIP THAT,clip,2,-0.7450204,0.9780995
05:21:02.188000,ZOMBS DONT THROW!!!,zombs dont throw !,8,1.8896567,0.37979946
05:21:02.724000,that was worse than IRON xD,worse iron xD,8,0.7954403,-0.1488091
05:21:03.153000,i like raw dogs,like raw dogs,8,1.1353456,2.0449178
05:21:03.549000,ZOMBS THREW NOO,zombs threw noo,8,0.7295405,0.34282544
05:21:04.042000,its c9 vs sen in the finals. sen is throwing bcus tens is from c9? O_O,c9 vs sen finals . throwing bcus tens ? O_O,0,1.742275,-1.2210948
05:21:06.157000,cant wait for s0m and tex to get banned for matchfixing,wait s0m tex banned matchfixing,8,0.96602154,0.38066396
05:21:09.347000,bruh how is sens not winning HAJHAHAHA,bruh sens winning hajhahaha,8,0.6757294,-0.544931
05:21:10.243000,Valorant dead game,dead game,8,0.5979132,1.6524484
05:21:11.523000,zombs weakest link,zombs weakest link,0,1.0005479,-1.187771
05:21:12.050000,zombs?,zombs ?,0,0.04182448,-0.6421808
05:21:12.773000,zombs NA Astra,zombs na astra,0,0.4333944,-1.6832176
05:21:14.809000,why is everyone saying zombs but not daps??,saying zombs daps ?,8,0.9068756,-0.15526666
05:21:14.953000,Zombs throw that one. LOL! Happily jumping around like there's no one left,zombs throw . lol ! happily jumping like there's left,8,2.4313033,0.5843505
05:21:15.878000,WE GO MAP 3,map 3,0,0.5097435,0.21190253
05:21:15.951000,zombs throwing,zombs throwing,8,0.3780402,0.76846373
05:21:20.537000,dat cam,dat cam,0,0.036778767,-0.15678596
05:21:24.319000,SENS THROWING,sens throwing,8,0.5542169,0.4752458
05:21:24.904000,ayo someone smurfing in NRG,ayo smurfing nrg,8,0.0801779,-0.25022486
05:21:29.294000,THE CHAT IS SO FUNNY LUL LUL LUL LUL LUL LUL LUL,chat funny LUL,8,0.9228555,0.5888897
05:21:29.334000,"tenz is soo bad , he need play more spike rush","tenz soo bad , need play spike rush",8,2.4598453,0.87747353
05:21:31.955000,zombie brain,zombie brain,8,0.21398704,0.76542515
05:21:32.344000,@manav_m you gonna wait for a long time then bud,@ gonna wait long time bud,8,2.2333765,-0.5494045
05:21:32.594000,Tex is match fixer,tex match fixer,8,0.2788516,0.099036284
05:21:33.104000,get a gun tenz wtf,gun tenz wtf,8,0.34330764,-0.0321419
05:21:38.207000,SRTEHASFGH MY TWO FAV TEAMS EHEHHEHE,fav teams ehehhehe,8,0.85630023,-0.49823895
05:21:38.361000,Zombzzzz ☹️🥺😢😭,zomb\1\1 ☹ ️ 😢 😭,0,0.3033678,-0.9559381
05:21:39.028000,Who are the casters? AVRL and who else,casters ? avrl,0,0.17238368,-0.7319168
05:21:39.212000,SHEEEEEEESH,sh\1\1sh,4,-0.9704108,0.016346008
05:21:40.151000,LUL,LUL,3,-0.8604412,0.09921318
05:21:40.281000,OMG,omg,2,-0.8134051,1.0583929
05:21:40.438000,HOLY,holy,2,-0.7835578,1.3942436
05:21:40.969000,??????????,?,3,-0.75309277,-0.23351966
05:21:41.265000,BOT,bot,2,-0.7284415,0.34354585
05:21:41.871000,wow,wow,2,-0.8374788,1.1131481
05:21:42.426000,na brains,na brains,0,0.3032339,-1.1733218
05:21:42.676000,this is the battle pass,battle pass,8,0.24297899,0.41025618
05:21:42.844000,ommmgggg,o\1\1\1\1,4,-1.0567908,-0.5024136
05:21:43.058000,what a flick,flick,1,-0.6870215,1.1659194
05:21:43.175000,DAPS OK,daps ok,8,-0.110046566,0.19025801
05:21:43.527000,OHHHH,o\1\1,4,-0.9007977,0.26520205
05:21:43.598000,?????????????,?,3,-0.75309277,-0.23351966
05:21:43.631000,dudeeeeeeeee,dud\1\1,4,-1.0369189,-0.10895614
05:21:43.758000,Oof,oof,4,-0.7562084,1.1558505
05:21:43.858000,omg,omg,2,-0.8134051,1.0583929
05:21:44.117000,wtf,wtf,2,-0.83794624,0.3279265
05:21:44.779000,sit down,sit,1,-0.35228154,2.3621428
05:21:44.809000,Pog,Pog,2,-0.8583385,1.7119967
05:21:44.944000,TENZ KEKW,tenz,4,-0.9358199,0.23908107
05:21:45.187000,Tex throwing in val as well?,tex throwing val ?,8,0.68550473,0.34691834
05:21:45.204000,LUL daps > tenz,LUL daps > tenz,0,0.26615906,-0.92701674
05:21:45.991000,sheet o.,sheet o .,0,0.868675,-1.4439518
05:21:46.001000,throw\,throw \,8,0.6210876,1.0490582
05:21:46.008000,SHEEESH,sh\1\1sh,4,-0.9704108,0.016346008
05:21:46.018000,KKKKKKKKKKKKKKKKKKKKKKKKKKK,\1\1,3,-0.9910624,-0.9480791
05:21:46.603000,niceee,nic\1\1,4,-0.93503994,-0.08479318
05:21:46.955000,Aceu Pog,aceu Pog,0,-0.071028925,-0.24432343
05:21:47.008000,wow,wow,2,-0.8374788,1.1131481
05:21:47.134000,ACEU Pog,aceu Pog,0,-0.071028925,-0.24432343
05:21:47.180000,gg,gg,6,-1.0666661,-0.12956852
05:21:47.203000,hahaha,hahaha,2,-0.96330684,0.13990194
05:21:47.211000,TENZ SO BAD,tenz bad,8,0.35967797,1.4932973
05:21:47.320000,ACEU LESGOOOOOO,aceu lesg\1\1,0,-0.8437001,-0.6499593
05:21:47.375000,LUL,LUL,3,-0.8604412,0.09921318
05:21:47.973000,ACEU!,aceu !,0,-0.14399844,-1.0123863
05:21:47.979000,LOL,lol,2,-0.6788212,1.8534174
05:21:48.001000,UFFFF,u\1\1,4,-0.8662399,0.08524531
05:21:48.315000,SHEEEEESH,sh\1\1sh,4,-0.9704108,0.016346008
05:21:48.599000,Pog nrg,Pog nrg,0,-0.061956808,0.6484402
05:21:48.733000,sheeeeeeesh,sh\1\1sh,4,-0.9704108,0.016346008
05:21:48.784000,ACEU OMG,aceu omg,8,-0.37235734,0.08510512
05:21:48.842000,low energy,low energy,8,0.327545,0.81381243
05:21:48.897000,aceu Pog,aceu Pog,0,-0.071028925,-0.24432343
05:21:49.042000,gg,gg,6,-1.0666661,-0.12956852
05:21:49.221000,gg,gg,6,-1.0666661,-0.12956852
05:21:49.425000,GG,gg,6,-1.0666661,-0.12956852
05:21:49.558000,ACEUUU,ace\1\1,7,-0.9569791,-0.42524832
05:21:49.625000,noooooooo,n\1\1,4,-0.8078055,-0.05806641
05:21:49.667000,BWAHAHAHAHAHAHAHA LUL 💦,bwahahahahahahaha LUL 💦,0,0.24188231,-0.91348153
05:21:49.709000,lets gooooooo,lets g\1\1,0,0.1431126,-0.11311193
05:21:49.801000,gg,gg,6,-1.0666661,-0.12956852
05:21:49.871000,sen throw,sen throw,8,0.59716207,0.14262933
05:21:49.877000,VAC,vac,6,-1.0238161,-0.47411814
05:21:49.929000,aceu,aceu,7,-0.97178644,-0.44421485
05:21:49.958000,sheeeee,sh\1\1,4,-0.9561817,0.03686369
05:21:49.973000,nt,nt,9,-0.9695896,0.15092306
05:21:50.014000,gg,gg,6,-1.0666661,-0.12956852
05:21:50.116000,ACEU POG,aceu pog,0,-0.5607918,-0.24297807
05:21:50.120000,sheeesh,sh\1\1sh,4,-0.9704108,0.016346008
05:21:50.175000,eeiu goated,eeiu goated,8,-0.55870605,-0.33631578
05:21:50.448000,sheeeeesh,sh\1\1sh,4,-0.9704108,0.016346008
05:21:50.774000,gg,gg,6,-1.0666661,-0.12956852
05:21:50.787000,good job NRG,good job nrg,8,1.1024268,2.053204
05:21:51.231000,lol,lol,2,-0.6788212,1.8534174
05:21:51.271000,gg retrds sen,gg sen,0,-0.38206115,-1.1269568
05:21:51.370000,@iiPru sure kiddo,@ sure kiddo,5,1.0224565,-0.47470734
05:21:51.526000,wtf,wtf,2,-0.83794624,0.3279265
05:21:51.662000,that's a flick holy,that's flick holy,8,0.79615396,1.3338944
05:21:51.711000,WTF ACEU Pog,wtf aceu Pog,0,0.19873953,-0.27407116
05:21:51.850000,WUT,wut,2,-0.77280784,0.28742307
05:21:51.888000,??????????,?,3,-0.75309277,-0.23351966
05:21:52.250000,gg,gg,6,-1.0666661,-0.12956852
05:21:52.396000,oh,oh,2,-0.7623015,1.7303237
05:21:52.705000,wow,wow,2,-0.8374788,1.1131481
05:21:52.875000,wtf,wtf,2,-0.83794624,0.3279265
05:21:52.880000,lol,lol,2,-0.6788212,1.8534174
05:21:53.041000,throwing so bad,throwing bad,8,0.69264936,2.5478356
05:21:53.559000,DAP DIFF,dap diff,8,-0.23113577,-0.11271312
05:21:53.713000,tex turn off the ego,tex turn ego,8,0.89305174,0.7083119
05:21:53.829000,gg,gg,6,-1.0666661,-0.12956852
05:21:53.863000,GG go next,gg,6,-1.0666661,-0.12956852
05:21:53.865000,EEIU NATION,eeiu nation,0,-0.16478193,-0.6085591
05:21:54.487000,dang niceee,dang nic\1\1,4,-0.31411433,0.5962784
05:21:54.608000,wtf,wtf,2,-0.83794624,0.3279265
05:21:54.675000,GGS,ggs,4,-0.9506667,0.96887404
05:21:54.677000,@DVM_tco,@,7,-0.6393772,-1.377491
05:21:54.854000,cypher dif DAP DIF,cypher dif dap,0,-0.241317,-0.2945646
05:21:55.112000,gg,gg,6,-1.0666661,-0.12956852
05:21:55.128000,BibleThump BibleThump BibleThump,BibleThump,3,-0.87659055,-0.5873868
05:21:55.349000,SHEEEEEEEEEEEEESH,sh\1\1sh,4,-0.9704108,0.016346008
05:21:55.366000,daps VAC,daps vac,0,-0.48553616,-0.5579426
05:21:55.758000,pOG,pog,2,-0.91009533,0.53540695
05:21:56.043000,tenz wtfff,tenz wt\1\1,0,-0.6007078,-0.25694892
05:21:56.064000,DAPS > DAPR,daps > dapr,0,-0.055300683,-0.7938126
05:21:56.233000,SHEEEESHH,sh\1\1shh,7,-0.9499071,-0.42524672
05:21:56.242000,aceu going crazy,aceu going crazy,8,0.9811114,0.96180004
05:21:56.361000,loool,l\1\1l,2,-0.9058182,0.102185145
05:21:56.557000,gg,gg,6,-1.0666661,-0.12956852
05:21:56.780000,ACEU,aceu,7,-0.97178644,-0.44421485
